Q3,313506.2,->  Sort  (cost=2667455.82..2675293.48 rows=3135062 width=20) (actual time=28133.752..28133.753 rows=10 loops=1)
Q18,303261.0,->  GroupAggregate  (cost=10153747.81..10979376.13 rows=30022848 width=39) (actual time=62493.424..62493.698 rows=99 loops=1)
Q18,75833.2,->  Hash Join  (cost=2179053.27..2792462.20 rows=7507492 width=39) (actual time=38250.565..44502.545 rows=99 loops=1)
Q18,75833.2,->  Hash Join  (cost=2110025.27..2610821.82 rows=7507492 width=20) (actual time=37297.754..43548.934 rows=99 loops=1)
Q18,75833.2,->  Hash  (cost=2792462.20..2792462.20 rows=7507492 width=39) (actual time=44503.388..44503.388 rows=99 loops=1)
Q18,43323.0,->  Sort  (cost=10153747.81..10228804.93 rows=30022848 width=39) (actual time=62493.404..62493.448 rows=693 loops=1)
Q18,43323.0,->  Hash Join  (cost=2886305.85..5604037.52 rows=30022848 width=39) (actual time=44904.755..62491.700 rows=693 loops=1)
Q18,41230.8,->  Hash  (cost=2059002.12..2059002.12 rows=4081852 width=4) (actual time=37107.661..37107.661 rows=99 loops=1)
Q18,41230.8,->  HashAggregate  (cost=1967160.45..2018183.60 rows=4081852 width=8) (actual time=33300.086..37104.879 rows=99 loops=1)
Q21,39320.0,->  Merge Semi Join  (cost=1593897.65..5397241.00 rows=1 width=26) (actual time=28784.745..63757.699 rows=39320 loops=1)
Q9,30570.1,->  Sort  (cost=3358935.34..3358935.61 rows=107 width=46) (actual time=46216.694..46700.607 rows=3271001 loops=1)
Q9,30570.1,->  Hash Join  (cost=2898950.63..3358931.73 rows=107 width=46) (actual time=30725.766..41201.737 rows=3271001 loops=1)
Q9,30570.1,->  Hash Join  (cost=2898949.06..3358928.16 rows=107 width=24) (actual time=30725.636..39772.744 rows=3271001 loops=1)
Q9,30570.1,->  Hash Join  (cost=2067988.66..2898947.73 rows=107 width=24) (actual time=24628.666..29884.571 rows=3271001 loops=1)
Q9,30570.1,->  Hash  (cost=2898947.73..2898947.73 rows=107 width=24) (actual time=30725.602..30725.602 rows=3271001 loops=1)
Q10,28106.1,->  Sort  (cost=1149398.30..1150803.61 rows=562123 width=175) (actual time=19032.730..19032.732 rows=20 loops=1)
Q2,4745.0,->  Merge Join  (cost=465801.75..25255014.23 rows=1 width=190) (actual time=5344.771..193126.790 rows=4745 loops=1)
Q21,3991.0,->  HashAggregate  (cost=5397241.01..5397241.02 rows=1 width=26) (actual time=63805.219..63806.211 rows=3991 loops=1)
Q15,3768.0,->  Subquery Scan on revenue0  (cost=1188148.92..1188233.70 rows=3768 width=12) (actual time=11963.635..11974.276 rows=1 loops=1)
Q15,3768.0,->  Sort  (cost=1188457.51..1188466.93 rows=3768 width=12) (actual time=11974.323..11974.325 rows=1 loops=1)
Q15,3768.0,Merge Join  (cost=2359700.40..2364798.12 rows=3768 width=79) (actual time=11999.259..11999.263 rows=1 loops=1)
Q15,3768.0,->  HashAggregate  (cost=1188148.92..1188196.02 rows=3768 width=12) (actual time=11963.632..11974.272 rows=1 loops=1)
Q7,767.5,Sort  (cost=2369076.85..2369084.53 rows=3070 width=64) (actual time=28633.900..28633.901 rows=4 loops=1)
Q7,767.5,->  HashAggregate  (cost=2368852.99..2368899.04 rows=3070 width=64) (actual time=28633.807..28633.812 rows=4 loops=1)
Q8,365.0,Sort  (cost=2450099.61..2450101.43 rows=730 width=38) (actual time=24211.749..24211.749 rows=2 loops=1)
Q8,365.0,->  HashAggregate  (cost=2450052.11..2450064.89 rows=730 width=38) (actual time=24211.680..24211.682 rows=2 loops=1)
Q21,100.0,->  Sort  (cost=5397241.03..5397241.03 rows=1 width=26) (actual time=63807.218..63807.223 rows=100 loops=1)
Q21,100.0,Limit  (cost=5397241.03..5397241.03 rows=1 width=26) (actual time=63807.221..63807.238 rows=100 loops=1)
Q2,100.0,->  Sort  (cost=25255014.24..25255014.24 rows=1 width=190) (actual time=193165.405..193165.417 rows=100 loops=1)
Q2,100.0,Limit  (cost=25255014.24..25255014.24 rows=1 width=190) (actual time=193165.409..193165.430 rows=100 loops=1)
Q11,32.6,Sort  (cost=616856.54..617656.37 rows=319933 width=12) (actual time=6088.250..6089.284 rows=9789 loops=1)
Q11,32.6,->  HashAggregate  (cost=293401.48..297400.65 rows=319933 width=12) (actual time=6008.546..6082.354 rows=9789 loops=1)
Q3,27.5,->  HashAggregate  (cost=2568357.64..2599708.26 rows=3135062 width=20) (actual time=28072.550..28114.876 rows=113633 loops=1)
Q15,26.5,->  HashAggregate  (cost=1171157.81..1171195.49 rows=3768 width=12) (actual time=3726.057..3746.811 rows=100000 loops=1)
Q3,10.4,->  Hash Join  (cost=550391.58..2521331.71 rows=3135062 width=20) (actual time=5681.341..27837.211 rows=299226 loops=1)
Q4,10.1,->  Hash  (cost=988990.39..988990.39 rows=1360618 width=4) (actual time=36347.172..36347.172 rows=13767196 loops=1)
Q4,10.1,->  HashAggregate  (cost=975384.20..988990.39 rows=1360618 width=4) (actual time=29562.139..33798.637 rows=13767196 loops=1)
Q21,5.9,->  Merge Anti Join  (cost=1593885.16..2600380.63 rows=390198 width=38) (actual time=28784.650..47086.072 rows=66026 loops=1)
Q5,5.0,Sort  (cost=2348361.65..2348361.71 rows=25 width=34) (actual time=29751.803..29751.804 rows=5 loops=1)
Q5,5.0,->  HashAggregate  (cost=2348360.82..2348361.07 rows=25 width=34) (actual time=29751.722..29751.725 rows=5 loops=1)
Q4,5.0,Sort  (cost=1283811.82..1283811.83 rows=1 width=16) (actual time=38926.435..38926.436 rows=5 loops=1)
Q4,5.0,->  HashAggregate  (cost=1283811.80..1283811.81 rows=1 width=16) (actual time=38926.297..38926.299 rows=5 loops=1)
Q13,4.4,Sort  (cost=845653.62..845654.12 rows=200 width=8) (actual time=37277.141..37277.144 rows=45 loops=1)
