Q3,315284.8,->  Sort  (cost=2687401.22..2695283.34 rows=3152848 width=20) (actual time=29544.934..29544.935 rows=10 loops=1)
Q10,27831.2,->  Sort  (cost=1165777.09..1167168.65 rows=556624 width=175) (actual time=19593.115..19593.117 rows=20 loops=1)
Q9,22010.9,->  Sort  (cost=3552766.93..3552767.30 rows=148 width=46) (actual time=55101.298..55745.564 rows=3257622 loops=1)
Q9,22010.9,->  Merge Join  (cost=2414976.02..3086151.31 rows=148 width=28) (actual time=29528.122..35620.056 rows=3257622 loops=1)
Q9,22010.9,->  Hash Join  (cost=3090583.72..3552761.59 rows=148 width=46) (actual time=36718.128..49367.344 rows=3257622 loops=1)
Q9,22010.9,->  Hash Join  (cost=3090582.16..3552757.26 rows=148 width=24) (actual time=36718.049..47828.358 rows=3257622 loops=1)
Q9,22010.9,->  Hash Join  (cost=3086153.16..3548326.22 rows=148 width=28) (actual time=36653.813..45854.368 rows=3257622 loops=1)
Q9,22010.9,->  Hash  (cost=3086151.31..3086151.31 rows=148 width=28) (actual time=36653.752..36653.752 rows=3257622 loops=1)
Q15,3732.0,->  Subquery Scan on revenue8  (cost=1190453.84..1190537.81 rows=3732 width=12) (actual time=11658.360..11663.028 rows=1 loops=1)
Q15,3732.0,->  Sort  (cost=1190759.22..1190768.55 rows=3732 width=12) (actual time=11663.057..11663.058 rows=1 loops=1)
Q15,3732.0,Merge Join  (cost=2364419.57..2369516.75 rows=3732 width=79) (actual time=11672.641..11672.645 rows=1 loops=1)
Q15,3732.0,->  HashAggregate  (cost=1190453.84..1190500.49 rows=3732 width=12) (actual time=11658.358..11663.024 rows=1 loops=1)
Q7,767.5,Sort  (cost=2381684.62..2381692.29 rows=3070 width=64) (actual time=28578.504..28578.504 rows=4 loops=1)
Q7,767.5,->  HashAggregate  (cost=2381460.75..2381506.80 rows=3070 width=64) (actual time=28578.408..28578.414 rows=4 loops=1)
Q8,365.0,Sort  (cost=2459806.23..2459808.05 rows=730 width=38) (actual time=27485.036..27485.037 rows=2 loops=1)
Q8,365.0,->  HashAggregate  (cost=2459758.74..2459771.51 rows=730 width=38) (actual time=27484.969..27484.971 rows=2 loops=1)
Q3,27.6,->  HashAggregate  (cost=2587740.83..2619269.31 rows=3152848 width=20) (actual time=29481.760..29525.248 rows=113901 loops=1)
Q15,26.7,->  HashAggregate  (cost=1173576.07..1173613.39 rows=3732 width=12) (actual time=6250.197..6282.492 rows=100000 loops=1)
Q3,10.4,->  Hash Join  (cost=554684.17..2540448.11 rows=3152848 width=20) (actual time=8406.205..29256.839 rows=300864 loops=1)
Q4,10.1,->  Hash  (cost=995797.15..995797.15 rows=1360618 width=4) (actual time=38062.258..38062.258 rows=13767175 loops=1)
Q4,10.1,->  HashAggregate  (cost=982190.96..995797.15 rows=1360618 width=4) (actual time=30169.772..35242.148 rows=13767175 loops=1)
Q5,5.0,Sort  (cost=2354444.33..2354444.39 rows=25 width=34) (actual time=27266.824..27266.825 rows=5 loops=1)
Q5,5.0,->  HashAggregate  (cost=2354443.50..2354443.75 rows=25 width=34) (actual time=27266.746..27266.748 rows=5 loops=1)
Q4,5.0,Sort  (cost=1292695.18..1292695.18 rows=1 width=16) (actual time=41420.258..41420.258 rows=5 loops=1)
Q4,5.0,->  HashAggregate  (cost=1292695.16..1292695.17 rows=1 width=16) (actual time=41420.161..41420.162 rows=5 loops=1)
Q15,4.7,->  Index Scan using pk_supplier on supplier  (cost=0.29..4791.49 rows=100000 width=71) (actual time=0.021..7.544 rows=20927 loops=1)
Q13,4.4,Sort  (cost=857114.46..857114.96 rows=200 width=8) (actual time=37838.512..37838.514 rows=45 loops=1)
Q13,4.4,->  HashAggregate  (cost=857104.81..857106.81 rows=200 width=8) (actual time=37838.412..37838.425 rows=45 loops=1)
Q17,3.4,->  Hash Join  (cost=6377.07..9324119.84 rows=19142 width=4) (actual time=46.080..21887.504 rows=5481 loops=1)
Q4,3.3,->  Hash Join  (cost=1025294.24..1291917.01 rows=155629 width=16) (actual time=38347.166..41240.640 rows=527060 loops=1)
Q22,2.3,Sort  (cost=701311.52..701311.53 rows=3 width=20) (actual time=10830.289..10830.289 rows=7 loops=1)
Q22,2.3,->  HashAggregate  (cost=648346.13..648346.18 rows=3 width=20) (actual time=10830.201..10830.204 rows=7 loops=1)
Q20,2.0,->  Merge Join  (cost=10096.82..1035580647.11 rows=28982 width=4) (actual time=2.674..349043.248 rows=59328 loops=1)
Q20,2.0,->  Index Scan using pk_partsupp on partsupp  (cost=0.43..1035476162.14 rows=2666667 width=8) (actual time=0.268..346562.493 rows=5432644 loops=1)
Q16,2.0,->  Sort  (cost=405522.65..406980.11 rows=582983 width=40) (actual time=8989.122..9136.651 rows=1186302 loops=1)
Q16,2.0,->  Hash Join  (cost=57905.18..349693.01 rows=582983 width=40) (actual time=901.623..6281.751 rows=1186302 loops=1)
Q12,2.0,Sort  (cost=986954.95..986954.95 rows=1 width=27) (actual time=17188.000..17188.000 rows=2 loops=1)
Q12,2.0,->  HashAggregate  (cost=986954.93..986954.94 rows=1 width=27) (actual time=17187.943..17187.943 rows=2 loops=1)
Q16,1.9,->  Seq Scan on partsupp  (cost=16.23..270974.23 rows=4000000 width=8) (actual time=0.192..3875.654 rows=7995520 loops=1)
Q10,1.9,->  Hash Join  (cost=354515.01..1131483.69 rows=556624 width=175) (actual time=5032.638..17553.659 rows=1109362 loops=1)
Q10,1.9,->  Hash Join  (cost=354513.44..1123828.54 rows=556624 width=153) (actual time=5032.608..17189.351 rows=1109362 loops=1)
Q10,1.9,->  Hash Join  (cost=285485.44..1046451.18 rows=556624 width=12) (actual time=3491.548..14967.211 rows=1109362 loops=1)
Q4,1.8,->  Index Scan using lineitem_l_orderkey_idx_part1 on lineitem  (cost=0.56..931803.66 rows=20154920 width=4) (actual time=0.065..14365.517 rows=37965693 loops=1)
Q16,1.7,->  Index Scan using supplier_s_suppkey_idx_like on supplier  (cost=0.14..15.98 rows=100 width=4) (actual time=0.062..0.148 rows=56 loops=1)
Q20,1.5,Sort  (cost=1035585123.79..1035585126.69 rows=1159 width=51) (actual time=349316.650..349316.771 rows=1780 loops=1)
Q20,1.5,->  Hash Join  (cost=1035584364.89..1035585064.80 rows=1159 width=51) (actual time=349293.897..349314.457 rows=1780 loops=1)
Q20,1.5,->  HashAggregate  (cost=1035580719.57..1035581009.39 rows=28982 width=4) (actual time=349259.233..349272.118 rows=44967 loops=1)
Q1,1.5,Sort  (cost=4174466.03..4174466.04 rows=6 width=20) (actual time=82563.922..82563.922 rows=4 loops=1)
Q1,1.5,->  HashAggregate  (cost=4174465.84..4174465.95 rows=6 width=20) (actual time=82563.852..82563.854 rows=4 loops=1)
